FBgn,exon_num
FBgn0034275,9
FBgn0034276,3
FBgn0034277,8
FBgn0034278,2
FBgn0034279,3
FBgn0034281,2
FBgn0034282,26
FBgn0034283,2
FBgn0034284,1
FBgn0034286,14
FBgn0034288,6
FBgn0034289,3
FBgn0034290,6
FBgn0034291,3
FBgn0034292,3
FBgn0034293,4
FBgn0034294,4
FBgn0034295,2
FBgn0034296,2
FBgn0034299,7
FBgn0034300,23
FBgn0034301,10
FBgn0034304,4
FBgn0034307,1
FBgn0034308,8
FBgn0034310,6
FBgn0034312,2
FBgn0034313,3
FBgn0034314,14
FBgn0034315,2
FBgn0034317,1
FBgn0034318,1
FBgn0034321,14
FBgn0034322,3
FBgn0034323,3
FBgn0034324,3
FBgn0034325,6
FBgn0034326,3
FBgn0034327,3
FBgn0034328,2
FBgn0034329,2
FBgn0034330,2
FBgn0034331,4
FBgn0034335,1
FBgn0034345,60
FBgn0034346,6
FBgn0034350,10
FBgn0034351,1
FBgn0034352,1
FBgn0034354,6
FBgn0034356,4
FBgn0034360,1
FBgn0034361,3
FBgn0034362,3
FBgn0034363,4
FBgn0034364,12
FBgn0034365,3
FBgn0034366,17
FBgn0034368,24
FBgn0034371,26
FBgn0034372,17
FBgn0034377,1
FBgn0034379,8
FBgn0034380,6
FBgn0034381,14
FBgn0034382,3
FBgn0034383,3
FBgn0034387,6
FBgn0034389,67
FBgn0034390,5
FBgn0034391,6
FBgn0034392,7
FBgn0034394,8
FBgn0034396,21
FBgn0034397,6
FBgn0034398,4
FBgn0034399,4
FBgn0034400,22
FBgn0034401,6
FBgn0034402,1
FBgn0034403,2
FBgn0034405,8
FBgn0034406,3
FBgn0034407,2
FBgn0034408,37
FBgn0034411,3
FBgn0034413,3
FBgn0034415,2
FBgn0034416,8
FBgn0034417,54
FBgn0034418,28
FBgn0034419,11
FBgn0034420,210
FBgn0034422,1
FBgn0034423,2
FBgn0034425,5
FBgn0034426,1
FBgn0034427,2
FBgn0034428,1
FBgn0034429,1
FBgn0034430,1
FBgn0034432,2
FBgn0034433,22
FBgn0034435,14
FBgn0034436,33
FBgn0034437,7
FBgn0034438,22
FBgn0034439,29
FBgn0034440,22
FBgn0034441,22
FBgn0034442,2
FBgn0034443,2
FBgn0034446,8
FBgn0034447,4
FBgn0034451,4
FBgn0034452,9
FBgn0034454,5
FBgn0034455,2
FBgn0034456,2
FBgn0034457,1
FBgn0034458,1
FBgn0034459,5
FBgn0034460,2
FBgn0034461,1
FBgn0034462,6
FBgn0034463,8
FBgn0034464,2
FBgn0034467,7
FBgn0034468,2
FBgn0034470,4
FBgn0034471,4
FBgn0034472,2
FBgn0034473,6
FBgn0034474,4
FBgn0034475,4
FBgn0034476,1
FBgn0034477,2
FBgn0034478,2
FBgn0034479,18
FBgn0034480,2
FBgn0034481,4
FBgn0034483,1
FBgn0034484,6
FBgn0034485,10
FBgn0034486,4
FBgn0034487,5
FBgn0034488,4
FBgn0034489,5
FBgn0034490,14
FBgn0034491,11
FBgn0034493,9
FBgn0034494,2
FBgn0034495,3
FBgn0034496,5
FBgn0034497,12
FBgn0034498,6
FBgn0034499,2
FBgn0034500,16
FBgn0034501,11
FBgn0034502,1
FBgn0034503,1
FBgn0034504,24
FBgn0034505,2
FBgn0034506,8
FBgn0034507,1
FBgn0034509,2
FBgn0034510,2
FBgn0034511,1
FBgn0034512,4
FBgn0034513,2
FBgn0034514,1
FBgn0034515,9
FBgn0034517,8
FBgn0034518,4
FBgn0034519,3
FBgn0034520,6
FBgn0034521,7
FBgn0034523,4
FBgn0034527,15
FBgn0034528,5
FBgn0034529,4
FBgn0034530,8
FBgn0034532,3
FBgn0034534,4
FBgn0034535,2
FBgn0034537,5
FBgn0034538,8
FBgn0034539,4
FBgn0034540,12
FBgn0034541,3
FBgn0034542,13
FBgn0034543,17
FBgn0034545,2
FBgn0034546,6
FBgn0034548,2
FBgn0034551,1
FBgn0034552,4
FBgn0034553,4
FBgn0034554,2
FBgn0034558,5
FBgn0034560,1
FBgn0034563,6
FBgn0034564,2
FBgn0034565,4
FBgn0034566,21
FBgn0034567,3
FBgn0034568,20
FBgn0034569,6
FBgn0034570,28
FBgn0034572,12
FBgn0034573,1
FBgn0034576,4
FBgn0034577,3
FBgn0034578,2
FBgn0034579,3
FBgn0034580,3
FBgn0034582,3
FBgn0034583,3
FBgn0034585,6
FBgn0034588,2
FBgn0034590,18
FBgn0034592,4
FBgn0034595,4
FBgn0034598,37
FBgn0034599,1
FBgn0034601,2
FBgn0034602,7
FBgn0034605,12
FBgn0034606,23
FBgn0034611,27
FBgn0034612,6
FBgn0034614,2
FBgn0034617,1
FBgn0034618,47
FBgn0034622,8
FBgn0034623,3
FBgn0034624,4
FBgn0034626,4
FBgn0034627,2
FBgn0034628,14
FBgn0034629,8
FBgn0034631,2
FBgn0034634,8
FBgn0034636,11
FBgn0034638,10
FBgn0034639,3
FBgn0034641,22
FBgn0034642,6
FBgn0034643,4
FBgn0034644,14
FBgn0034645,14
FBgn0034646,2
FBgn0034647,3
FBgn0034649,5
FBgn0034650,2
FBgn0034651,2
FBgn0034654,2
FBgn0034655,6
FBgn0034657,8
FBgn0034658,1
FBgn0034659,6
FBgn0034660,4
FBgn0034661,2
FBgn0034662,6
FBgn0034663,3
FBgn0034664,3
FBgn0034665,1
FBgn0034666,2
FBgn0034667,1
FBgn0034670,6
FBgn0034671,1
FBgn0034674,10
FBgn0034681,1
FBgn0034683,1
FBgn0034684,11
FBgn0034687,1
FBgn0034688,10
FBgn0034689,4
FBgn0034691,12
FBgn0034692,4
FBgn0034693,18
FBgn0034694,6
FBgn0034697,4
FBgn0034700,1
FBgn0034703,5
FBgn0034704,3
FBgn0034705,6
FBgn0034706,2
FBgn0034707,1
FBgn0034708,16
FBgn0034709,8
FBgn0034710,4
FBgn0034712,6
FBgn0034713,2
FBgn0034715,5
FBgn0034716,20
FBgn0034717,14
FBgn0034718,13
FBgn0034720,66
FBgn0034721,1
FBgn0034722,8
FBgn0034723,14
FBgn0034724,6
FBgn0034725,6
FBgn0034726,4
FBgn0034727,1
FBgn0034728,16
FBgn0034729,5
FBgn0034730,7
FBgn0034731,16
FBgn0034733,5
FBgn0034734,6
FBgn0034735,1
FBgn0034736,2
FBgn0034737,2
FBgn0034739,6
FBgn0034740,12
FBgn0034741,6
FBgn0034742,14
FBgn0034743,11
FBgn0034744,7
FBgn0034745,5
FBgn0034748,1
FBgn0034750,3
FBgn0034753,6
FBgn0034755,4
FBgn0034756,4
FBgn0034758,8
FBgn0034759,6
FBgn0034761,6
FBgn0034763,4
FBgn0034766,2
FBgn0034768,3
FBgn0034769,3
FBgn0034770,3
FBgn0034774,1
FBgn0034776,7
FBgn0034782,4
FBgn0034783,4
FBgn0034784,6
FBgn0034785,4
FBgn0034786,12
FBgn0034788,6
FBgn0034789,76
FBgn0034791,2
FBgn0034792,27
FBgn0034793,6
FBgn0034795,15
FBgn0034796,3
FBgn0034797,34
FBgn0034800,9
FBgn0034802,3
FBgn0034803,5
FBgn0034804,7
FBgn0034807,3
FBgn0034808,6
FBgn0034814,2
FBgn0034816,7
FBgn0034817,3
FBgn0034819,1
FBgn0034820,1
FBgn0034821,3
FBgn0034822,1
FBgn0034824,1
FBgn0034825,7
FBgn0034826,5
FBgn0034827,1
FBgn0034828,2
FBgn0034829,6
FBgn0034833,3
FBgn0034834,1
FBgn0034835,1
FBgn0034837,2
FBgn0034838,2
FBgn0034839,2
FBgn0034840,8
FBgn0034841,4
FBgn0034842,2
FBgn0034844,5
FBgn0034846,1
FBgn0034849,6
FBgn0034850,6
FBgn0034853,2
FBgn0034854,8
FBgn0034856,2
FBgn0034858,16
FBgn0034859,8
FBgn0034860,19
FBgn0034861,16
FBgn0034863,1
FBgn0034865,3
FBgn0034866,2
FBgn0034867,2
FBgn0034869,1
FBgn0034870,1
FBgn0034871,2
FBgn0034876,7
FBgn0034877,4
FBgn0034878,5
FBgn0034879,4
FBgn0034880,7
FBgn0034882,3
FBgn0034883,6
FBgn0034884,2
FBgn0034885,17
FBgn0034887,3
FBgn0034893,3
FBgn0034894,9
FBgn0034897,39
FBgn0034898,1
FBgn0034899,2
FBgn0034900,1
FBgn0034901,1
FBgn0034902,4
FBgn0034903,73
FBgn0034904,1
FBgn0034906,4
FBgn0034907,2
FBgn0034908,1
FBgn0034909,5
FBgn0034910,4
FBgn0034911,9
FBgn0034913,2
FBgn0034914,8
FBgn0034915,1
FBgn0034918,1
FBgn0034919,3
FBgn0034920,4
FBgn0034921,2
FBgn0034923,6
FBgn0034924,2
FBgn0034925,3
FBgn0034928,9
FBgn0034931,5
FBgn0034933,6
FBgn0034935,10
FBgn0034936,14
FBgn0034937,1
FBgn0034938,4
FBgn0034939,6
FBgn0034940,1
FBgn0034942,4
FBgn0034943,5
FBgn0034945,4
FBgn0034946,5
FBgn0034948,2
FBgn0034950,3
FBgn0034951,18
FBgn0034956,18
FBgn0034957,4
FBgn0034958,15
FBgn0034959,1
FBgn0034961,1
FBgn0034962,6
FBgn0034963,11
FBgn0034964,3
FBgn0034965,58
FBgn0034966,4
FBgn0034968,14
FBgn0034970,20
FBgn0034971,24
FBgn0034972,2
FBgn0034973,1
FBgn0034974,17
FBgn0034975,10
FBgn0034976,8
FBgn0034978,7
FBgn0034982,12
FBgn0034985,26
FBgn0034986,2
FBgn0034988,1
FBgn0034989,8
FBgn0034990,15
FBgn0034994,2
FBgn0034996,3
FBgn0034997,27
FBgn0034998,3
FBgn0034999,7
FBgn0035000,2
FBgn0035001,77
FBgn0035003,3
FBgn0035004,1
FBgn0035005,1
FBgn0035006,4
FBgn0035007,1
FBgn0035008,3
FBgn0035009,2
FBgn0035010,18
FBgn0035011,3
FBgn0035012,3
FBgn0035014,1
FBgn0035016,6
FBgn0035019,1
FBgn0035020,16
FBgn0035021,10
FBgn0035022,1
FBgn0035023,17
FBgn0035024,6
FBgn0035025,4
FBgn0035026,14
FBgn0035027,21
FBgn0035028,42
FBgn0035031,3
FBgn0035032,5
FBgn0035033,3
FBgn0035034,3
FBgn0035035,1
FBgn0035036,4
FBgn0035039,7
FBgn0035040,8
FBgn0035041,16
FBgn0035042,2
FBgn0035043,1
FBgn0035044,3
FBgn0035046,20
FBgn0035047,14
FBgn0035049,62
FBgn0035050,13
FBgn0035056,4
FBgn0035057,3
FBgn0035059,4
FBgn0035060,44
FBgn0035063,1
FBgn0035064,5
FBgn0035065,5
FBgn0035068,4
FBgn0035069,5
FBgn0035070,1
FBgn0035073,4
FBgn0035076,4
FBgn0035077,2
FBgn0035078,2
FBgn0035082,8
FBgn0035083,5
FBgn0035084,7
FBgn0035085,6
FBgn0035086,24
FBgn0035087,11
FBgn0035088,10
FBgn0035089,6
FBgn0035090,4
FBgn0035091,14
FBgn0035092,14
FBgn0035094,29
FBgn0035097,3
FBgn0035099,21
FBgn0035101,15
FBgn0035102,1
FBgn0035103,22
FBgn0035104,10
FBgn0035106,24
FBgn0035107,13
FBgn0035109,2
FBgn0035110,6
FBgn0035111,9
FBgn0035112,4
FBgn0035113,14
FBgn0035120,8
FBgn0035121,8
FBgn0035122,4
FBgn0035124,1
FBgn0035131,7
FBgn0035132,37
FBgn0035134,1
FBgn0035137,7
FBgn0035138,1
FBgn0035139,1
FBgn0035140,7
FBgn0035141,2
FBgn0035142,32
FBgn0035143,2
FBgn0035144,4
FBgn0035145,18
FBgn0035146,6
FBgn0035147,8
FBgn0035148,3
FBgn0035149,1
FBgn0035150,7
FBgn0035151,8
FBgn0035152,14
FBgn0035153,2
FBgn0035154,4
FBgn0035155,4
FBgn0035157,2
FBgn0035158,7
FBgn0035159,5
FBgn0035160,4
FBgn0035161,1
FBgn0035162,25
FBgn0035164,3
FBgn0035165,10
FBgn0035166,4
FBgn0035167,24
FBgn0035168,26
FBgn0035169,3
FBgn0035170,7
FBgn0035171,19
FBgn0035173,2
FBgn0035176,1
FBgn0035179,5
FBgn0035181,7
FBgn0035186,2
FBgn0035187,7
FBgn0035189,2
FBgn0035192,6
FBgn0035193,1
FBgn0035194,1
FBgn0035196,1
FBgn0035197,9
FBgn0035198,13
FBgn0035199,14
FBgn0035203,6
FBgn0035204,3
FBgn0035205,13
FBgn0035206,5
FBgn0035207,35
FBgn0035208,5
FBgn0035209,2
FBgn0035210,1
FBgn0035211,7
FBgn0035213,7
FBgn0035216,2
FBgn0035217,2
FBgn0035218,1
FBgn0035227,104
FBgn0035228,2
FBgn0035229,44
FBgn0035231,3
FBgn0035232,9
FBgn0035233,5
FBgn0035234,2
FBgn0035235,7
FBgn0035236,31
FBgn0035237,21
FBgn0035238,6
FBgn0035239,22
FBgn0035240,62
FBgn0035241,2
FBgn0035243,2
FBgn0035244,12
FBgn0035245,7
FBgn0035246,1
FBgn0035247,4
FBgn0035248,1
FBgn0035249,1
FBgn0035251,4
FBgn0035252,12
FBgn0035253,54
FBgn0035254,6
FBgn0035255,6
FBgn0035256,4
FBgn0035257,2
FBgn0035258,4
FBgn0035260,8
FBgn0035262,1
FBgn0035263,1
FBgn0035264,18
FBgn0035265,4
FBgn0035266,18
FBgn0035267,25
FBgn0035268,24
FBgn0035270,8
FBgn0035271,1
FBgn0035272,1
FBgn0035273,2
FBgn0035279,6
FBgn0035280,14
FBgn0035281,6
FBgn0035282,14
FBgn0035283,6
FBgn0035285,6
FBgn0035286,3
FBgn0035287,51
FBgn0035290,17
FBgn0035293,14
FBgn0035294,3
FBgn0035295,10
FBgn0035298,12
FBgn0035299,1
FBgn0035300,9
FBgn0035308,40
FBgn0035309,2
FBgn0035311,3
FBgn0035312,2
FBgn0035313,3
FBgn0035315,3
FBgn0035316,1
FBgn0035317,5
FBgn0035318,7
FBgn0035321,17
FBgn0035323,2
FBgn0035325,2
FBgn0035328,2
FBgn0035331,10
FBgn0035332,1
FBgn0035333,8
FBgn0035334,2
FBgn0035335,11
FBgn0035336,2
FBgn0035337,2
FBgn0035343,2
FBgn0035344,5
FBgn0035346,8
FBgn0035348,22
FBgn0035355,4
FBgn0035356,6
FBgn0035357,54
FBgn0035358,2
FBgn0035359,4
FBgn0035360,23
FBgn0035370,2
FBgn0035371,3
FBgn0035372,3
FBgn0035374,2
FBgn0035375,12
FBgn0035379,6
FBgn0035380,1
FBgn0035382,19
FBgn0035383,3
FBgn0035384,4
FBgn0035385,6
FBgn0035388,26
FBgn0035390,4
FBgn0035392,22
FBgn0035393,1
FBgn0035397,213
FBgn0035398,8
FBgn0035400,64
FBgn0035401,1
FBgn0035402,8
FBgn0035405,3
FBgn0035407,5
FBgn0035409,1
FBgn0035410,4
FBgn0035412,3
FBgn0035413,2
FBgn0035414,1
FBgn0035415,1
FBgn0035420,20
FBgn0035421,2
FBgn0035422,24
FBgn0035423,3
FBgn0035424,26
FBgn0035425,8
FBgn0035426,4
FBgn0035427,16
FBgn0035428,3
FBgn0035429,29
FBgn0035430,6
FBgn0035431,14
FBgn0035432,53
FBgn0035434,1
FBgn0035435,4
FBgn0035436,4
FBgn0035437,11
FBgn0035438,10
FBgn0035439,2
FBgn0035440,5
FBgn0035443,3
FBgn0035444,5
FBgn0035445,4
FBgn0035449,4
FBgn0035452,10
FBgn0035453,4
FBgn0035455,3
FBgn0035458,3
FBgn0035461,2
FBgn0035462,3
FBgn0035464,11
FBgn0035468,3
FBgn0035469,4
FBgn0035470,4
FBgn0035471,4
FBgn0035473,9
FBgn0035475,4
FBgn0035476,6
FBgn0035477,8
FBgn0035478,4
FBgn0035479,1
FBgn0035480,6
FBgn0035481,14
FBgn0035482,6
FBgn0035483,8
FBgn0035484,22
FBgn0035486,17
FBgn0035488,8
FBgn0035490,4
FBgn0035491,4
FBgn0035495,15
FBgn0035496,2
FBgn0035497,59
FBgn0035498,3
FBgn0035499,6
FBgn0035501,11
FBgn0035504,8
FBgn0035505,11
FBgn0035508,2
FBgn0035510,2
FBgn0035511,2
FBgn0035512,2
FBgn0035513,2
FBgn0035515,15
FBgn0035517,4
FBgn0035518,10
FBgn0035519,6
FBgn0035520,4
FBgn0035521,4
FBgn0035522,6
FBgn0035523,18
FBgn0035524,2
FBgn0035526,9
FBgn0035528,4
FBgn0035529,2
FBgn0035532,1
FBgn0035533,123
FBgn0035534,5
FBgn0035537,1
FBgn0035538,14
FBgn0035539,10
FBgn0035540,6
FBgn0035541,4
FBgn0035542,37
FBgn0035543,9
FBgn0035544,2
FBgn0035545,8
FBgn0035546,2
FBgn0035547,2
FBgn0035548,6
FBgn0035550,2
FBgn0035551,2
FBgn0035552,2
FBgn0035553,4
FBgn0035554,2
FBgn0035555,1
FBgn0035557,12
FBgn0035558,14
FBgn0035563,1
FBgn0035567,1
FBgn0035568,1
FBgn0035569,1
FBgn0035570,1
FBgn0035571,4
FBgn0035572,1
FBgn0035574,21
FBgn0035575,5
FBgn0035577,6
FBgn0035578,8
FBgn0035581,59
FBgn0035582,2
FBgn0035583,3
FBgn0035584,1
FBgn0035585,2
FBgn0035586,5
FBgn0035587,13
FBgn0035588,3
FBgn0035589,1
FBgn0035590,1
FBgn0035591,2
FBgn0035592,2
FBgn0035593,4
FBgn0035594,1
FBgn0035598,2
FBgn0035600,12
FBgn0035601,12
FBgn0035603,2
FBgn0035604,8
FBgn0035607,2
FBgn0035608,2
FBgn0035610,8
FBgn0035611,7
FBgn0035612,86
FBgn0035617,3
FBgn0035619,3
FBgn0035620,2
FBgn0035621,2
FBgn0035622,4
FBgn0035623,7
FBgn0035624,4
FBgn0035625,32
FBgn0035626,5
FBgn0035627,7
FBgn0035630,24
FBgn0035631,3
FBgn0035632,2
FBgn0035636,2
FBgn0035638,11
FBgn0035639,8
FBgn0035640,3
FBgn0035641,3
FBgn0035642,6
FBgn0035643,2
FBgn0035644,2
FBgn0035645,3
FBgn0035647,7
FBgn0035648,15
FBgn0035649,6
FBgn0035656,6
FBgn0035657,2
FBgn0035661,4
FBgn0035663,1
FBgn0035665,2
FBgn0035666,2
FBgn0035667,2
FBgn0035669,3
FBgn0035670,3
FBgn0035673,1
FBgn0035674,3
FBgn0035675,10
FBgn0035676,6
FBgn0035677,36
FBgn0035678,2
FBgn0035679,1
FBgn0035685,2
FBgn0035686,2
FBgn0035687,2
FBgn0035688,45
FBgn0035689,20
FBgn0035690,3
FBgn0035691,2
FBgn0035692,3
FBgn0035693,9
FBgn0035694,2
FBgn0035695,18
FBgn0035696,12
FBgn0035697,3
FBgn0035699,4
FBgn0035702,4
FBgn0035703,7
FBgn0035704,4
FBgn0035708,20
FBgn0035709,4
FBgn0035710,24
FBgn0035711,7
FBgn0035713,28
FBgn0035714,4
FBgn0035715,24
FBgn0035718,5
FBgn0035719,34
FBgn0035720,12
FBgn0035721,7
FBgn0035722,4
FBgn0035724,5
FBgn0035725,3
FBgn0035726,4
FBgn0035727,2
FBgn0035730,2
FBgn0035733,10
FBgn0035734,10
FBgn0035735,2
FBgn0035736,2
FBgn0035737,2
FBgn0035741,3
FBgn0035742,1
FBgn0035743,4
FBgn0035750,4
FBgn0035751,2
FBgn0035753,10
FBgn0035754,2
FBgn0035755,16
FBgn0035756,26
FBgn0035760,3
FBgn0035761,7
FBgn0035762,5
FBgn0035763,2
FBgn0035766,6
FBgn0035767,17
FBgn0035768,1
FBgn0035769,4
FBgn0035770,20
FBgn0035771,4
FBgn0035772,17
FBgn0035776,6
FBgn0035777,10
FBgn0035779,3
FBgn0035780,3
FBgn0035781,6
FBgn0035782,1
FBgn0035785,6
FBgn0035786,29
FBgn0035787,1
FBgn0035788,1
FBgn0035789,7
FBgn0035790,4
FBgn0035791,4
FBgn0035792,1
FBgn0035793,84
FBgn0035795,1
FBgn0035797,3
FBgn0035798,46
FBgn0035799,6
FBgn0035800,1
FBgn0035802,58
FBgn0035805,2
FBgn0035806,1
FBgn0035807,3
FBgn0035811,3
FBgn0035812,10
FBgn0035813,1
FBgn0035815,26
FBgn0035816,4
FBgn0035817,1
FBgn0035823,3
FBgn0035824,1
FBgn0035825,3
FBgn0035827,2
FBgn0035829,3
FBgn0035830,3
FBgn0035831,1
FBgn0035833,8
FBgn0035838,2
FBgn0035839,1
FBgn0035842,16
FBgn0035844,19
FBgn0035845,7
FBgn0035847,11
FBgn0035848,3
FBgn0035849,6
FBgn0035850,36
FBgn0035851,7
FBgn0035852,2
FBgn0035853,12
FBgn0035854,4
FBgn0035855,1
FBgn0035856,2
FBgn0035857,1
FBgn0035858,4
FBgn0035859,2
FBgn0035861,4
FBgn0035865,8
FBgn0035866,1
FBgn0035867,1
FBgn0035868,2
FBgn0035870,2
FBgn0035871,9
FBgn0035872,13
FBgn0035873,2
FBgn0035875,3
FBgn0035876,4
FBgn0035877,2
FBgn0035878,2
FBgn0035879,16
FBgn0035880,22
FBgn0035886,1
FBgn0035887,1
FBgn0035888,20
FBgn0035889,7
FBgn0035890,3
FBgn0035896,4
FBgn0035900,4
FBgn0035901,5
FBgn0035902,2
FBgn0035903,20
FBgn0035904,2
FBgn0035906,5
FBgn0035907,4
FBgn0035909,10
FBgn0035911,3
FBgn0035914,26
FBgn0035915,3
FBgn0035916,5
FBgn0035917,89
FBgn0035918,2
FBgn0035921,7
FBgn0035922,7
FBgn0035923,12
FBgn0035924,1
FBgn0035926,2
FBgn0035928,5
FBgn0035929,2
FBgn0035931,2
FBgn0035932,2
FBgn0035933,2
FBgn0035934,80
FBgn0035936,21
FBgn0035941,3
FBgn0035942,10
FBgn0035943,1
FBgn0035944,16
FBgn0035945,21
FBgn0035947,4
FBgn0035948,3
FBgn0035949,3
FBgn0035951,12
FBgn0035952,3
FBgn0035953,14
FBgn0035954,5
FBgn0035955,6
FBgn0035956,5
FBgn0035957,1
FBgn0035959,15
FBgn0035960,2
FBgn0035964,6
FBgn0035965,3
FBgn0035968,17
FBgn0035969,6
FBgn0035970,1
FBgn0035971,3
FBgn0035975,27
FBgn0035976,44
FBgn0035977,4
FBgn0035978,34
FBgn0035980,1
FBgn0035981,11
FBgn0035982,1
FBgn0035983,12
FBgn0035985,2
FBgn0035986,12
FBgn0035987,10
FBgn0035988,4
FBgn0035989,41
FBgn0035993,2
FBgn0035995,17
FBgn0035996,1
FBgn0035997,4
FBgn0035998,4
FBgn0035999,7
FBgn0036000,2
FBgn0036004,4
FBgn0036005,3
FBgn0036007,20
FBgn0036008,8
FBgn0036009,5
FBgn0036010,1
FBgn0036014,1
FBgn0036015,1
FBgn0036016,1
FBgn0036018,4
FBgn0036019,10
FBgn0036020,20
FBgn0036022,1
FBgn0036023,1
FBgn0036024,1
FBgn0036028,2
FBgn0036029,1
FBgn0036030,64
FBgn0036031,10
FBgn0036032,4
FBgn0036035,3
FBgn0036036,2
FBgn0036038,2
FBgn0036039,16
FBgn0036040,3
FBgn0036043,168
FBgn0036044,32
FBgn0036046,2
FBgn0036052,5
FBgn0036053,30
FBgn0036056,8
FBgn0036057,8
FBgn0036058,16
FBgn0036059,39
FBgn0036062,8
FBgn0036063,4
FBgn0036066,3
FBgn0036070,2
FBgn0036072,3
FBgn0036075,4
FBgn0036078,4
FBgn0036080,4
FBgn0036082,3
FBgn0036083,1
FBgn0036085,5
FBgn0036089,3
FBgn0036090,8
FBgn0036091,2
FBgn0036093,5
FBgn0036094,2
FBgn0036096,6
FBgn0036099,1
FBgn0036101,16
FBgn0036102,2
FBgn0036104,1
FBgn0036105,4
FBgn0036106,4
FBgn0036107,2
FBgn0036108,2
FBgn0036109,2
FBgn0036110,2
FBgn0036111,13
FBgn0036112,2
FBgn0036116,21
FBgn0036117,4
FBgn0036118,1
FBgn0036121,3
FBgn0036124,5
FBgn0036125,6
FBgn0036126,4
FBgn0036128,4
FBgn0036131,1
FBgn0036133,7
FBgn0036134,72
FBgn0036135,2
FBgn0036136,2
FBgn0036138,1
FBgn0036139,3
FBgn0036141,5
FBgn0036142,10
FBgn0036143,21
FBgn0036144,42
FBgn0036145,6
FBgn0036146,2
FBgn0036147,21
FBgn0036150,14
FBgn0036152,10
FBgn0036153,3
FBgn0036154,2
FBgn0036155,6
FBgn0036156,1
FBgn0036157,3
FBgn0036158,1
FBgn0036159,5
FBgn0036160,1
FBgn0036161,1
FBgn0036162,7
FBgn0036165,8
FBgn0036168,6
FBgn0036170,11
FBgn0036173,12
FBgn0036176,1
FBgn0036177,1
FBgn0036178,1
FBgn0036179,8
FBgn0036180,31
FBgn0036181,1
FBgn0036183,4
FBgn0036184,1
FBgn0036186,4
FBgn0036187,7
FBgn0036188,6
FBgn0036191,17
FBgn0036192,5
FBgn0036193,7
FBgn0036194,9
FBgn0036195,10
FBgn0036196,25
FBgn0036198,3
FBgn0036199,11
FBgn0036202,16
FBgn0036203,2
FBgn0036204,1
FBgn0036205,8
FBgn0036206,2
FBgn0036207,4
FBgn0036208,4
FBgn0036210,4
FBgn0036211,31
FBgn0036212,8
FBgn0036213,6
FBgn0036214,5
FBgn0036217,1
FBgn0036218,13
FBgn0036219,6
FBgn0036220,2
FBgn0036221,2
FBgn0036222,1
FBgn0036224,4
FBgn0036225,2
FBgn0036226,2
FBgn0036227,2
FBgn0036228,2
FBgn0036229,2
FBgn0036230,3
FBgn0036232,4
FBgn0036235,26
FBgn0036236,4
FBgn0036237,2
FBgn0036239,19
FBgn0036240,24
FBgn0036242,2
FBgn0036246,1
FBgn0036248,3
FBgn0036249,4
FBgn0036250,1
FBgn0036254,4
FBgn0036255,3
FBgn0036257,25
FBgn0036258,4
FBgn0036259,6
FBgn0036260,4
FBgn0036262,8
FBgn0036263,8
FBgn0036264,1
FBgn0036266,5
FBgn0036271,2
FBgn0036272,16
FBgn0036273,9
FBgn0036274,6
FBgn0036277,3
FBgn0036278,12
FBgn0036279,107
FBgn0036282,5
FBgn0036285,12
FBgn0036286,16
FBgn0036287,16
FBgn0036288,24
FBgn0036289,4
FBgn0036290,13
FBgn0036291,6
FBgn0036292,2
FBgn0036294,4
FBgn0036298,3
FBgn0036299,7
FBgn0036300,1
FBgn0036301,4
FBgn0036302,47
FBgn0036305,15
FBgn0036306,5
FBgn0036309,16
FBgn0036310,1
FBgn0036311,6
FBgn0036314,1
FBgn0036316,13
FBgn0036317,19
FBgn0036318,39
FBgn0036319,12
FBgn0036320,2
FBgn0036321,1
FBgn0036323,2
FBgn0036324,4
FBgn0036325,2
FBgn0036327,1
FBgn0036328,1
FBgn0036329,1
FBgn0036330,3
FBgn0036331,6
FBgn0036332,2
FBgn0036333,1
FBgn0036334,3
FBgn0036335,3
FBgn0036336,6
FBgn0036337,9
FBgn0036340,4
FBgn0036341,6
FBgn0036342,6
FBgn0036343,4
FBgn0036345,3
FBgn0036346,1
FBgn0036348,10
FBgn0036349,1
FBgn0036350,3
FBgn0036351,2
FBgn0036352,2
FBgn0036353,6
FBgn0036354,5
FBgn0036356,2
FBgn0036359,3
FBgn0036360,3
FBgn0036361,8
FBgn0036362,4
FBgn0036363,4
FBgn0036364,5
FBgn0036365,35
FBgn0036366,1
FBgn0036367,3
FBgn0036368,62
FBgn0036369,33
FBgn0036372,5
FBgn0036373,7
FBgn0036374,21
FBgn0036376,11
FBgn0036377,2
FBgn0036380,3
FBgn0036381,4
FBgn0036382,4
FBgn0036386,3
FBgn0036389,12
FBgn0036390,1
FBgn0036391,30
FBgn0036393,1
FBgn0036394,1
FBgn0036395,1
FBgn0036396,1
FBgn0036397,8
FBgn0036398,16
FBgn0036402,16
FBgn0036403,1
FBgn0036405,3
FBgn0036406,1
FBgn0036410,6
FBgn0036411,6
FBgn0036414,18
FBgn0036415,4
FBgn0036416,2
FBgn0036417,6
FBgn0036419,1
FBgn0036421,2
FBgn0036422,3
FBgn0036423,10
FBgn0036426,1
FBgn0036427,6
FBgn0036428,17
FBgn0036433,14
FBgn0036436,2
FBgn0036437,3
FBgn0036438,1
FBgn0036439,1
FBgn0036440,3
FBgn0036441,1
FBgn0036442,1
