Name,FlyBase_FBgn,Chromosome,Start,Stop,Strand,HP1a,HP1B,HP1C,FlyBase_FBtr,CME,S2,BG3,FlyBase_FBpp
Mtap,FBgn0034215,2R,17427795,17429315,+,0,0,0,FBtr0086916,78.6125383333333,62.4699995,63.373907,FBpp0086072
Mtap,FBgn0034215,2R,17427795,17429315,+,0,0,0,FBtr0345803,2.28613933333333,0.9563275,1.6872075,FBpp0311789
Ir54a,FBgn0034272,2R,17744101,17746005,+,0,0,0,FBtr0086865,0.144509,0.1289275,0,FBpp0086025
CG1024,FBgn0027514,3R,6377349,6380328,-,0,0,0,FBtr0332175,0,0.389617,0.437052,FBpp0304484
CG1024,FBgn0027514,3R,6377349,6380328,-,0,0,0,FBtr0332176,4.66489266666667,6.022473,5.43574,FBpp0304485
CG1024,FBgn0027514,3R,6377349,6380328,-,0,0,0,FBtr0290212,10.6810046666667,10.4104535,6.3620485,FBpp0288651
CG8046,FBgn0033388,2R,9162037,9164967,-,0,1,0,FBtr0088620,5.329427,8.581894,0.582322,FBpp0087701
CG8046,FBgn0033388,2R,9162037,9164967,-,0,1,0,FBtr0088621,4.86563633333333,1.5596,0,FBpp0087702
DNApol-epsilon255,FBgn0264326,3R,23348128,23355163,+,0,0,0,FBtr0084408,9.380134,26.713384,5.575508,FBpp0083800
CG8042,FBgn0027554,3L,7972449,7974991,-,0,0,0,FBtr0076766,50.3345563333333,41.8144005,81.151307,FBpp0076481
tRNA:Lys-CTT-1-3,FBgn0011888,2R,6164876,6164948,-,0,0,0,NA,NA,NA,NA,NA
Nup160,FBgn0262647,2L,11123777,11129335,+,0,1,0,FBtr0343613,27.8467186666667,27.20217,15.866812,FBpp0310208
Nup160,FBgn0262647,2L,11123777,11129335,+,0,1,0,FBtr0080199,0,3.1722205,0.509851,FBpp0079788
Vti1b,FBgn0264751,3R,18396995,18400339,+,1,1,1,FBtr0334144,53.5877393333333,56.9532705,64.615422,FBpp0306261
Vti1b,FBgn0264751,3R,18396995,18400339,+,1,1,1,FBtr0334145,0.424377,0,0.467881,FBpp0306262
borr,FBgn0032105,2L,9251472,9253118,-,0,0,0,FBtr0079817,0,0.8094735,0,FBpp0079416
borr,FBgn0032105,2L,9251472,9253118,-,0,0,0,FBtr0079818,55.824599,35.7619705,27.5384595,FBpp0079417
Pdha,FBgn0028325,X,4702284,4705265,+,0,0,0,FBtr0070711,9.05701633333334,12.6425235,6.597953,FBpp0070679
Pdha,FBgn0028325,X,4702284,4705265,+,0,0,0,FBtr0070708,96.712878,106.626811,14.738242,FBpp0070676
Pdha,FBgn0028325,X,4702284,4705265,+,0,0,0,FBtr0070709,49.4155496666667,26.4749195,72.4723305,FBpp0070677
Pdha,FBgn0028325,X,4702284,4705265,+,0,0,0,FBtr0070710,2.27588833333333,2.0867925,15.417433,FBpp0070678
Cyp313b1,FBgn0037601,3R,8643070,8645650,-,0,0,0,FBtr0081893,0.249561666666667,0,0,FBpp0081379
Cyp313b1,FBgn0037601,3R,8643070,8645650,-,0,0,0,FBtr0344337,0,0,0,FBpp0310719
Tob,FBgn0028397,X,16074717,16091495,-,0,1,1,FBtr0074255,6.02433,1.517655,3.494854,FBpp0074033
Tob,FBgn0028397,X,16074717,16091495,-,0,1,1,FBtr0301652,0.245683666666667,0,0.05471,FBpp0290866
Tob,FBgn0028397,X,16074717,16091495,-,0,1,1,FBtr0310317,0.209197666666667,0.2318565,0.126989,FBpp0302000
Tob,FBgn0028397,X,16074717,16091495,-,0,1,1,FBtr0310446,0.146458,0.6189695,0,FBpp0302594
tRNA:Lys-CTT-1-1,FBgn0011891,2R,6142372,6142444,-,0,1,0,NA,NA,NA,NA,NA
CR44383,FBgn0265533,X,15796477,15796897,+,0,1,0,NA,NA,NA,NA,NA
CG30187,FBgn0050187,2R,22916843,22918790,-,0,1,0,FBtr0473594,2.84610733333333,1.0332505,0,FBpp0423057
CG30187,FBgn0050187,2R,22916843,22918790,-,0,1,0,FBtr0473595,0,79.1148145,4.2145665,FBpp0423058
tRNA:Lys-CTT-1-6,FBgn0011892,2R,6946808,6946880,-,0,0,0,NA,NA,NA,NA,NA
CG11666,FBgn0040648,X,20984686,20985246,+,0,0,0,FBtr0077240,0,0,0,FBpp0076933
CG30184,FBgn0050184,2R,23563973,23564780,+,0,0,0,FBtr0072065,2.868102,3.9672375,4.6257375,FBpp0071974
CG30183,FBgn0050183,2R,23690247,23697824,-,0,1,0,FBtr0072099,2.75667133333333,1.264008,4.4912915,FBpp0072008
CG30183,FBgn0050183,2R,23690247,23697824,-,0,1,0,FBtr0345467,3.919704,4.581493,1.0208235,FBpp0311585
bora,FBgn0259791,3L,18622692,18624751,+,0,1,0,FBtr0075108,19.759144,14.2391225,13.1926945,FBpp0074874
Cpr49Ae,FBgn0033728,2R,12402216,12405108,+,0,0,0,FBtr0087920,0.106063666666667,0,0,FBpp0087031
CG43254,FBgn0262899,3R,7738965,7739563,-,1,0,0,FBtr0306323,0,0,0,FBpp0297419
CG43254,FBgn0262899,3R,7738965,7739563,-,1,0,0,FBtr0310579,0,0,0,FBpp0302716
tRNA:Lys-CTT-1-4,FBgn0011887,2R,6165984,6166056,+,0,0,0,NA,NA,NA,NA,NA
CG17683,FBgn0262115,2R,4130974,4133484,+,1,1,0,FBtr0111298,19.9402563333333,11.296018,9.524422,FBpp0110523
CG17683,FBgn0262115,2R,4130974,4133484,+,1,1,0,FBtr0111300,3.30247933333333,1.0311715,1.5397785,FBpp0110581
CG17683,FBgn0262115,2R,4130974,4133484,+,1,1,0,FBtr0111301,0.805456,0.4292525,0,FBpp0110483
CG17683,FBgn0262115,2R,4130974,4133484,+,1,1,0,FBtr0111299,0,0,0,FBpp0110563
CG17681,FBgn0032668,2L,18153123,18154516,+,0,0,0,FBtr0081038,0.0968043333333333,0.4635185,0,FBpp0080591
tRNA:Lys-CTT-1-5,FBgn0011890,2R,6171496,6171568,-,0,0,0,NA,NA,NA,NA,NA
CG17687,FBgn0036348,3L,13349165,13354940,+,0,1,0,FBtr0075838,0,0.106679,0,FBpp0075574
CG17684,FBgn0263780,2R,1866080,2262115,-,1,1,0,FBtr0300103,0,0,0.1224275,FBpp0289380
CG17684,FBgn0263780,2R,1866080,2262115,-,1,1,0,FBtr0334734,0,0.269823,0.7348015,FBpp0306782
Dis3,FBgn0039183,3R,24333433,24337248,+,0,0,0,FBtr0084605,3.11378433333333,1.489341,0.953467,FBpp0083989
Dis3,FBgn0039183,3R,24333433,24337248,+,0,0,0,FBtr0334599,57.670994,34.939931,42.325454,FBpp0306666
CG1657,FBgn0030286,X,11325385,11334071,+,0,1,1,FBtr0073448,23.5515796666667,28.4312895,17.72361,FBpp0073304
Rint1,FBgn0035762,3L,7323619,7326255,+,0,0,0,FBtr0076838,19.0930256666667,17.2508155,14.0080795,FBpp0076549
Tif-IA,FBgn0032988,2L,22249876,22258260,+,1,1,0,FBtr0085955,36.3366973333333,41.9213775,26.633178,FBpp0085308
Hsc20,FBgn0263606,3L,16233127,16234165,+,0,1,0,FBtr0112440,8.77375033333333,5.3906895,6.8385715,FBpp0111355
Cpsf100,FBgn0027873,3R,29034573,29037062,+,0,1,1,FBtr0085357,18.8269766666667,29.350994,10.0946035,FBpp0084726
beta4GalNAcTA,FBgn0027538,2R,14259030,14261150,+,0,0,0,FBtr0087539,13.111715,8.3341755,10.395068,FBpp0086668
CG40006,FBgn0058006,2L,22622417,22756349,-,1,1,0,FBtr0111230,1.12185233333333,1.0238575,0.9923465,FBpp0110565
plu,FBgn0003114,2R,20262958,20263684,-,0,0,0,FBtr0086306,0,0,0.3478855,FBpp0085618
tRNA:Ile-AAT-1-9,FBgn0050215,2R,19715565,19715638,+,0,0,0,NA,NA,NA,NA,NA
tRNA:Ile-AAT-1-8,FBgn0050509,2R,13437866,13437939,+,0,0,0,NA,NA,NA,NA,NA
tRNA:Ile-AAT-1-7,FBgn0011885,2R,13432093,13432166,+,0,1,0,NA,NA,NA,NA,NA
tRNA:Ile-AAT-1-6,FBgn0011884,2R,13431777,13431850,+,0,1,0,NA,NA,NA,NA,NA
tRNA:Ile-AAT-1-5,FBgn0011883,2R,13431285,13431358,+,0,1,0,NA,NA,NA,NA,NA
tRNA:Ile-AAT-1-4,FBgn0011882,2R,13430984,13431057,+,0,1,0,NA,NA,NA,NA,NA
tRNA:Ile-AAT-1-3,FBgn0011881,2R,13430282,13430355,-,0,1,0,NA,NA,NA,NA,NA
tRNA:Ile-AAT-1-2,FBgn0050297,2R,8158455,8158528,+,0,0,0,NA,NA,NA,NA,NA
tRNA:Ile-AAT-1-1,FBgn0011880,2R,6166151,6166224,+,0,0,0,NA,NA,NA,NA,NA
plx,FBgn0261261,3R,5685855,5712837,+,0,1,0,FBtr0302090,0.350971333333333,0,0,FBpp0291300
plx,FBgn0261261,3R,5685855,5712837,+,0,1,0,FBtr0302091,4.559436,1.8181115,4.37739,FBpp0291301
plx,FBgn0261261,3R,5685855,5712837,+,0,1,0,FBtr0302092,0,0,2.2408545,FBpp0291302
plx,FBgn0261261,3R,5685855,5712837,+,0,1,0,FBtr0334947,7.078356,9.519536,2.8906995,FBpp0306963
plx,FBgn0261261,3R,5685855,5712837,+,0,1,0,FBtr0334948,0,2.0938475,0,FBpp0306964
CG33986,FBgn0053986,3L,15524325,15525253,-,0,0,0,FBtr0305542,0,0,0,FBpp0293993
ple,FBgn0005626,3L,6713356,6719525,-,0,0,0,FBtr0076956,0.039012,0,0,FBpp0076665
ple,FBgn0005626,3L,6713356,6719525,-,0,0,0,FBtr0076957,0,0.0378935,0,FBpp0076666
ple,FBgn0005626,3L,6713356,6719525,-,0,0,0,FBtr0345585,0,0,0,FBpp0311654
CG33985,FBgn0053985,3L,15525891,15526812,-,0,0,0,FBtr0100030,0,0,0,FBpp0099397
CG10431,FBgn0032730,2L,18974710,18978187,+,0,0,0,FBtr0081134,0.338603,0.277431,0.3801625,FBpp0080678
CG10431,FBgn0032730,2L,18974710,18978187,+,0,0,0,FBtr0340317,0,0,0,FBpp0309278
CG17350,FBgn0032772,2L,19380930,19383093,+,0,0,0,FBtr0081199,0.746737666666667,3.3013405,0.74724,FBpp0080740
CG10433,FBgn0034638,2R,21605676,21608125,-,1,1,1,FBtr0071690,6.96730266666667,167.2475625,1.082192,FBpp0071607
CG10433,FBgn0034638,2R,21605676,21608125,-,1,1,1,FBtr0071691,0.600133333333333,2.787498,0,FBpp0071608
CG10433,FBgn0034638,2R,21605676,21608125,-,1,1,1,FBtr0344882,0.102307333333333,0.520714,0.250957,FBpp0311195
CG33981,FBgn0250851,2R,17773964,17781930,-,0,0,0,NA,NA,NA,NA,NA
alpha4GT2,FBgn0039378,3R,25832230,25842878,+,0,0,0,FBtr0300129,0.159160666666667,0,0.2041195,FBpp0289406
Rdl,FBgn0004244,3L,9145838,9182149,-,1,1,0,FBtr0076534,0,0,0,FBpp0076261
Rdl,FBgn0004244,3L,9145838,9182149,-,1,1,0,FBtr0076536,0.00844766666666667,0,0,FBpp0076263
Rdl,FBgn0004244,3L,9145838,9182149,-,1,1,0,FBtr0309054,0,0,0,FBpp0301075
Rdl,FBgn0004244,3L,9145838,9182149,-,1,1,0,FBtr0333834,0.00844766666666667,0,0,FBpp0305968
Rdl,FBgn0004244,3L,9145838,9182149,-,1,1,0,FBtr0333835,0.00844766666666667,0,0,FBpp0305969
Rdl,FBgn0004244,3L,9145838,9182149,-,1,1,0,FBtr0333836,0,0,0,FBpp0305970
alpha4GT1,FBgn0031491,2L,3021309,3023141,-,0,0,0,FBtr0077670,40.6571383333333,37.6291735,40.964731,FBpp0077354
CG17359,FBgn0036396,3L,13997900,13999251,-,0,0,0,FBtr0075787,7.40673466666667,7.986132,8.9095955,FBpp0075529
Rdh,FBgn0064227,3L,3825449,3828525,+,0,1,0,FBtr0073154,0,0.409481,1.1048375,FBpp0073012
Graf,FBgn0030685,X,15751674,15760733,-,1,1,1,FBtr0074197,0,0,0,FBpp0089212
Graf,FBgn0030685,X,15751674,15760733,-,1,1,1,FBtr0074198,1.449615,0,0.6885335,FBpp0089213
Graf,FBgn0030685,X,15751674,15760733,-,1,1,1,FBtr0074194,0,0,0,FBpp0073979
Graf,FBgn0030685,X,15751674,15760733,-,1,1,1,FBtr0340305,0,2.087616,0,FBpp0309266
Graf,FBgn0030685,X,15751674,15760733,-,1,1,1,FBtr0340306,5.10991766666667,0,1.5715895,FBpp0309267
Graf,FBgn0030685,X,15751674,15760733,-,1,1,1,FBtr0340307,2.348468,4.7520305,0,FBpp0309268
Graf,FBgn0030685,X,15751674,15760733,-,1,1,1,FBtr0345133,19.978812,10.519427,4.925683,FBpp0311354
msopa,FBgn0004414,3L,22082720,22083367,+,0,0,0,FBtr0078482,0,0,0,FBpp0078135
msopa,FBgn0004414,3L,22082720,22083367,+,0,0,0,FBtr0334114,0,0,0,FBpp0306233
Hsp68,FBgn0001230,3R,24055080,24057310,-,0,0,0,FBtr0084589,204.560664666667,6.618408,327.101852,FBpp0083974
CG14868,FBgn0038330,3R,15367816,15369945,-,0,1,0,FBtr0083109,4.46606333333333,7.3513545,8.8052185,FBpp0082563
CG4763,FBgn0034910,2R,23823357,23824868,-,0,0,0,FBtr0072238,0,0,0,FBpp0072147
Takl1,FBgn0046689,3R,20770828,20772601,-,0,0,0,FBtr0083996,0,0,0,FBpp0083400
obe,FBgn0038344,3R,15486050,15493310,+,0,0,0,FBtr0083147,35.4285136666667,22.0934765,24.51984,FBpp0082601
SP555,FBgn0260470,2L,5037709,5040818,+,0,0,0,FBtr0079004,0,0,0.4379,FBpp0078643
SP555,FBgn0260470,2L,5037709,5040818,+,0,0,0,FBtr0079005,0,0.042624,0,FBpp0078644
SP555,FBgn0260470,2L,5037709,5040818,+,0,0,0,FBtr0333534,0.175422333333333,0,0.2438225,FBpp0305714
SP555,FBgn0260470,2L,5037709,5040818,+,0,0,0,FBtr0333535,0,0,0,FBpp0305715
tRNA:Asp-GTC-2-1,FBgn0051971,2L,5240766,5240837,+,0,0,0,NA,NA,NA,NA,NA
CG31122,FBgn0051122,3R,18406064,18412874,-,0,1,1,FBtr0301432,14.6387933333333,15.7008555,16.387652,FBpp0290647
CG31122,FBgn0051122,3R,18406064,18412874,-,0,1,1,FBtr0333831,6.57715833333333,3.9000405,3.2090075,FBpp0305965
CR43975,FBgn0264706,3R,21216820,21217242,+,0,0,0,NA,NA,NA,NA,NA
asRNA:CR44047,FBgn0264839,3R,20827095,20828212,+,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR43440,FBgn0263388,3R,28593488,28594283,+,0,1,0,NA,NA,NA,NA,NA
AGO1,FBgn0262739,2R,13943387,13958089,-,1,1,1,FBtr0087612,3.897285,0,0,FBpp0086738
AGO1,FBgn0262739,2R,13943387,13958089,-,1,1,1,FBtr0087614,11.864649,2.072082,5.097661,FBpp0086740
AGO1,FBgn0262739,2R,13943387,13958089,-,1,1,1,FBtr0087613,34.0973226666667,10.4811005,22.979974,FBpp0086739
AGO1,FBgn0262739,2R,13943387,13958089,-,1,1,1,FBtr0305592,15.888997,7.138565,10.61496,FBpp0294043
AGO3,FBgn0250816,3L,23554593,23689640,+,1,0,0,FBtr0299880,0,0,0,FBpp0289158
AGO3,FBgn0250816,3L,23554593,23689640,+,1,0,0,FBtr0299881,0,0,0,FBpp0289159
AGO3,FBgn0250816,3L,23554593,23689640,+,1,0,0,FBtr0299882,0,1.919877,0,FBpp0289160
AGO3,FBgn0250816,3L,23554593,23689640,+,1,0,0,FBtr0301725,0.0894953333333333,0,0,FBpp0290939
AGO2,FBgn0087035,3L,15554113,15561042,+,0,1,0,FBtr0075559,164.603252333333,170.0948335,116.6641915,FBpp0075312
AGO2,FBgn0087035,3L,15554113,15561042,+,0,1,0,FBtr0075560,4.84129633333333,5.12827,0.881751,FBpp0075313
AGO2,FBgn0087035,3L,15554113,15561042,+,0,1,0,FBtr0331933,0,41.7680015,13.0403365,FBpp0304266
Lcp65Ab1,FBgn0020644,3L,6149548,6149960,+,0,0,0,FBtr0076994,0,0,0,FBpp0076702
sff,FBgn0036544,3L,15900156,15924861,-,1,0,0,FBtr0089527,0,0,0.044417,FBpp0088511
sff,FBgn0036544,3L,15900156,15924861,-,1,0,0,FBtr0334070,0.311891666666667,0.0170565,0.123982,FBpp0306195
sff,FBgn0036544,3L,15900156,15924861,-,1,0,0,FBtr0334071,0,0,0,FBpp0306196
snoRNA:Psi18S-996,FBgn0083014,3L,261803,261953,-,0,0,0,NA,NA,NA,NA,NA
snoRNA:Me28S-G2743,FBgn0086034,2L,6745000,6745078,+,0,0,0,NA,NA,NA,NA,NA
CG9240,FBgn0030669,X,15700172,15701259,-,0,0,0,FBtr0074060,41.5153333333333,37.4021645,37.7709675,FBpp0073876
CG9240,FBgn0030669,X,15700172,15701259,-,0,0,0,FBtr0308614,0.760198666666667,0,1.7466515,FBpp0300838
Gld2,FBgn0038934,3R,22211824,22217415,+,0,0,0,FBtr0310204,0.135758,0,0.1076745,FBpp0301888
Gld2,FBgn0038934,3R,22211824,22217415,+,0,0,0,FBtr0305038,0,0.0251135,0.099026,FBpp0293575
CG3546,FBgn0029716,X,4558072,4560317,+,0,0,0,FBtr0070679,0,0.097392,0,FBpp0070647
Zip48C,FBgn0033665,2R,11899517,11901394,+,0,0,0,FBtr0088038,13.967286,17.506313,18.439758,FBpp0087144
lncRNA:CR45941,FBgn0267603,3L,19183998,19184726,-,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR45940,FBgn0267602,3L,19033317,19033900,-,0,0,0,NA,NA,NA,NA,NA
wal,FBgn0010516,2R,11688569,11690863,-,0,1,1,FBtr0088082,341.16182,240.8300335,398.006069,FBpp0087186
wal,FBgn0010516,2R,11688569,11690863,-,0,1,1,FBtr0088083,2.52866266666667,2.5222175,0,FBpp0087187
lncRNA:CR45945,FBgn0267607,3L,21119413,21119801,+,0,0,0,NA,NA,NA,NA,NA
SCaMC,FBgn0052103,3L,12402295,12414842,-,0,1,0,FBtr0075982,10.757083,0,6.541671,FBpp0075714
SCaMC,FBgn0052103,3L,12402295,12414842,-,0,1,0,FBtr0075983,25.6583793333333,28.571852,32.204115,FBpp0075715
SCaMC,FBgn0052103,3L,12402295,12414842,-,0,1,0,FBtr0332089,0,0.4358075,0,FBpp0304399
SCaMC,FBgn0052103,3L,12402295,12414842,-,0,1,0,FBtr0332090,13.2629973333333,13.510211,9.168239,FBpp0304400
lncRNA:CR45949,FBgn0267611,2L,9948908,9951122,+,0,1,1,NA,NA,NA,NA,NA
Naa40,FBgn0039687,3R,29724159,29724950,-,0,0,0,FBtr0085461,24.3554873333333,114.5028535,8.303935,FBpp0084827
Pfk,FBgn0003071,2R,10109740,10117457,+,0,1,1,FBtr0088420,0,0,0,FBpp0087506
Pfk,FBgn0003071,2R,10109740,10117457,+,0,1,1,FBtr0088421,59.628315,19.1996565,115.528609,FBpp0087507
Pfk,FBgn0003071,2R,10109740,10117457,+,0,1,1,FBtr0088422,45.8783716666667,24.906377,29.228388,FBpp0087508
Pfk,FBgn0003071,2R,10109740,10117457,+,0,1,1,FBtr0304925,1.421039,0.129201,2.5093935,FBpp0293464
Pfk,FBgn0003071,2R,10109740,10117457,+,0,1,1,FBtr0333067,0,0,0,FBpp0305281
wac,FBgn0035120,3L,258176,259097,+,0,1,0,FBtr0289972,70.4914063333333,61.28338,116.5242915,FBpp0288410
wac,FBgn0035120,3L,258176,259097,+,0,1,0,FBtr0300711,17.7373473333333,6.52571,24.034182,FBpp0289935
wac,FBgn0035120,3L,258176,259097,+,0,1,0,FBtr0332106,1.70946,0.3310765,8.2619325,FBpp0304416
CG43206,FBgn0262842,3L,16566750,16567300,+,0,0,0,FBtr0306084,0,0,0,FBpp0297221
CG43207,FBgn0262843,2R,23152748,23153318,+,0,0,0,FBtr0306079,0,0,0,FBpp0297217
CG43204,FBgn0262840,2R,12430595,12431296,+,0,0,0,FBtr0306082,0,0.206371,0,FBpp0297220
CG43202,FBgn0262838,2R,18381393,18381844,-,0,0,0,FBtr0306078,0,0,0,FBpp0297216
CG43203,FBgn0262839,3R,19354051,19354884,+,0,0,0,FBtr0306081,0,0,0,FBpp0297219
Col4a1,FBgn0000299,2L,5029609,5037279,+,0,0,1,FBtr0079001,424.590727,760.213583,462.5747935,FBpp0078640
Col4a1,FBgn0000299,2L,5029609,5037279,+,0,0,1,FBtr0079002,178.248994,217.3618375,85.454532,FBpp0078641
Col4a1,FBgn0000299,2L,5029609,5037279,+,0,0,1,FBtr0079003,69.529107,210.6232645,56.5927155,FBpp0078642
CG43201,FBgn0262837,2R,10352456,10353114,-,0,0,0,NA,NA,NA,NA,NA
CG5850,FBgn0032172,2L,9959248,9963949,-,0,0,0,FBtr0079890,56.7957603333333,51.8167295,7.533789,FBpp0079486
CG5850,FBgn0032172,2L,9959248,9963949,-,0,0,0,FBtr0309209,3.039393,1.3251745,1.1542385,FBpp0301148
CG5850,FBgn0032172,2L,9959248,9963949,-,0,0,0,FBtr0309210,2.87009633333333,0,0,FBpp0301149
CG5850,FBgn0032172,2L,9959248,9963949,-,0,0,0,FBtr0309211,1.53542033333333,0,3.648098,FBpp0301150
CG5850,FBgn0032172,2L,9959248,9963949,-,0,0,0,FBtr0303901,6.40955433333333,2.0474465,16.038933,FBpp0292904
Wsck,FBgn0046685,3R,24627066,24630075,-,0,1,0,FBtr0084669,33.803697,46.123914,42.185423,FBpp0084049
CG5853,FBgn0032167,2L,9940773,9947648,-,0,1,1,FBtr0079894,1.490299,23.1010335,0,FBpp0079489
CG5853,FBgn0032167,2L,9940773,9947648,-,0,1,1,FBtr0331635,0,0,0.500532,FBpp0304025
CG5853,FBgn0032167,2L,9940773,9947648,-,0,1,1,FBtr0345615,1.96476133333333,5.026016,0.6678965,FBpp0311684
CG5854,FBgn0039130,3R,23933912,23935964,+,0,1,0,FBtr0084494,90.865345,113.3862075,131.120046,FBpp0083882
CG43208,FBgn0262844,3R,13303426,13303856,+,0,0,0,FBtr0306120,0,0,0,FBpp0297257
CG43209,FBgn0262845,2R,23601981,23602456,-,0,1,0,FBtr0306121,0,0,0,FBpp0297258
CG32121,FBgn0052121,3L,13416576,13422336,-,0,0,0,FBtr0113424,0,0,0,FBpp0112336
NKAIN,FBgn0085442,2R,24881570,24888615,+,0,0,0,FBtr0305056,8.076771,14.319734,23.229371,FBpp0293593
NKAIN,FBgn0085442,2R,24881570,24888615,+,0,0,0,FBtr0301847,29.5207736666667,24.747678,22.0522925,FBpp0291061
NKAIN,FBgn0085442,2R,24881570,24888615,+,0,0,0,FBtr0301848,2.30722333333333,1.9430785,3.5121105,FBpp0291062
NKAIN,FBgn0085442,2R,24881570,24888615,+,0,0,0,FBtr0301849,0.537565,0.635048,1.768002,FBpp0291063
NKAIN,FBgn0085442,2R,24881570,24888615,+,0,0,0,FBtr0301850,3.21557133333333,4.8232155,8.157283,FBpp0291064
NKAIN,FBgn0085442,2R,24881570,24888615,+,0,0,0,FBtr0301851,0,23.999767,20.7113145,FBpp0291065
NKAIN,FBgn0085442,2R,24881570,24888615,+,0,0,0,FBtr0343497,7.78674433333333,0.6264575,0,FBpp0310104
trus,FBgn0038055,3R,12456573,12458444,+,0,0,0,FBtr0082634,32.010046,22.773707,14.0250225,FBpp0082103
ND-ACP,FBgn0011361,3L,1329949,1331631,+,0,0,0,FBtr0072676,218.602808666667,176.9883175,403.2923135,FBpp0072569
ND-ACP,FBgn0011361,3L,1329949,1331631,+,0,0,0,FBtr0072677,257.467786666667,239.3720055,418.2751775,FBpp0072570
ND-ACP,FBgn0011361,3L,1329949,1331631,+,0,0,0,FBtr0331864,3.167999,1.4876175,3.6872845,FBpp0304248
lncRNA:CR45805,FBgn0267455,3L,130730,131571,-,1,1,0,NA,NA,NA,NA,NA
Klc,FBgn0010235,3L,12746616,12750056,-,0,1,1,FBtr0075951,98.2229506666667,86.334368,58.069756,FBpp0075683
Klc,FBgn0010235,3L,12746616,12750056,-,0,1,1,FBtr0331555,0,0,0,FBpp0303945
Klc,FBgn0010235,3L,12746616,12750056,-,0,1,1,FBtr0331556,2.596029,11.9149255,2.9000505,FBpp0303946
lncRNA:CR45803,FBgn0267453,3L,21950101,21951548,-,0,0,0,NA,NA,NA,NA,NA
Ahcy,FBgn0014455,X,15450261,15453167,+,0,0,0,FBtr0074030,494.084463666667,344.591701,416.3839895,FBpp0073847
Ahcy,FBgn0014455,X,15450261,15453167,+,0,0,0,FBtr0332590,0.850624666666667,5.2286835,12.845235,FBpp0304841
Ahcy,FBgn0014455,X,15450261,15453167,+,0,0,0,FBtr0346181,12.2261523333333,3.1724975,5.1476875,FBpp0312000
lncRNA:CR45808,FBgn0267458,3L,553216,553739,+,0,1,1,NA,NA,NA,NA,NA
lncRNA:CR45809,FBgn0267459,3L,961769,962471,+,0,0,0,NA,NA,NA,NA,NA
Cap-D2,FBgn0039680,3R,29675651,29680257,+,0,0,0,FBtr0085452,16.7940683333333,35.1884625,7.5095695,FBpp0084818
tRNA:Lys-TTT-1-1,FBgn0011902,2L,8290727,8290799,+,0,1,0,NA,NA,NA,NA,NA
CG11741,FBgn0040531,3R,8528423,8528877,-,0,0,0,FBtr0112769,0,0,0,FBpp0111681
CG11741,FBgn0040531,3R,8528423,8528877,-,0,0,0,FBtr0339331,0,0,0,FBpp0308431
mei-38,FBgn0260986,X,1477063,1481420,+,0,0,0,FBtr0339588,9.34301666666667,6.324058,0,FBpp0308660
mei-38,FBgn0260986,X,1477063,1481420,+,0,0,0,FBtr0070258,18.692691,3.7949215,2.0518265,FBpp0070248
mei-38,FBgn0260986,X,1477063,1481420,+,0,0,0,FBtr0452078,70.6119836666667,29.7179115,28.7091845,FBpp0402838
mts,FBgn0004177,2L,7827650,7833576,+,0,1,0,FBtr0079525,295.364905333333,106.291552,239.1434265,FBpp0079148
mts,FBgn0004177,2L,7827650,7833576,+,0,1,0,FBtr0343416,11.4708996666667,2.497695,7.1507225,FBpp0310062
mts,FBgn0004177,2L,7827650,7833576,+,0,1,0,FBtr0343417,0,0,13.952245,FBpp0310063
Rbpn-5,FBgn0034585,2R,21088386,21091004,-,0,0,0,FBtr0071640,21.1071233333333,27.155164,14.032866,FBpp0071563
PICK1,FBgn0032447,2L,12695033,12698917,+,0,0,0,FBtr0080395,3.356782,2.309193,1.0704745,FBpp0079976
PICK1,FBgn0032447,2L,12695033,12698917,+,0,0,0,FBtr0080396,0,0,0,FBpp0079977
PICK1,FBgn0032447,2L,12695033,12698917,+,0,0,0,FBtr0340542,0,0,1.4983305,FBpp0309441
PICK1,FBgn0032447,2L,12695033,12698917,+,0,0,0,FBtr0340543,0,0.7579795,0,FBpp0309442
PICK1,FBgn0032447,2L,12695033,12698917,+,0,0,0,FBtr0340544,2.166254,1.20006,0.3540955,FBpp0309443
mtt,FBgn0050361,2R,8473956,8532294,-,1,0,0,FBtr0088756,0,0,0.0791375,FBpp0087835
mtt,FBgn0050361,2R,8473956,8532294,-,1,0,0,FBtr0273325,0,0,0,FBpp0271833
mtt,FBgn0050361,2R,8473956,8532294,-,1,0,0,FBtr0273326,0,0,0,FBpp0271834
mtt,FBgn0050361,2R,8473956,8532294,-,1,0,0,FBtr0273327,0,0,0,FBpp0271835
CG43062,FBgn0262364,3R,11750333,11750916,+,0,1,1,FBtr0304646,1.09628,0.4843305,0.3765265,FBpp0293188
asRNA:CR44293,FBgn0265339,2R,9861145,9861545,+,1,1,1,NA,NA,NA,NA,NA
mth,FBgn0023000,3L,343378,346957,-,0,1,1,FBtr0072570,0,0,4.776989,FBpp0072469
mth,FBgn0023000,3L,343378,346957,-,0,1,1,FBtr0072571,15.6668693333333,8.4409915,27.0838575,FBpp0072470
